X,Y,Z,formation
552214.3105,7820626.668,-8817.290039,Apoints
552214.3105,7821734.102,-8841.55957,Apoints
550526.8105,7817754.859,-8830.5,Apoints
551989.3105,7820626.668,-8835.160156,Apoints
551751.8105,7820307.578,-8805.879883,Apoints
550464.3105,7817754.859,-8832.94043,Apoints
549364.3105,7817811.168,-8858.280273,Apoints
552376.8105,7818805.98,-8818.769531,Apoints
549351.8105,7820626.668,-8954.030273,Apoints
549789.3105,7821752.867,-8967.650391,Apoints
551914.3105,7819106.301,-8817.459961,Apoints
548914.3105,7820138.648,-8948.950195,Apoints
549751.8105,7816684.969,-8836.69043,Apoints
551701.8105,7818073.949,-8778.019531,Apoints
549939.3105,7817548.387,-8848.80957,Apoints
548889.3105,7821227.309,-8963.900391,Apoints
548939.3105,7821133.457,-8968.570313,Apoints
552301.8105,7820232.5,-8802.400391,Apoints
552014.3105,7817998.871,-8786.230469,Apoints
550039.3105,7819143.84,-8838.240234,Apoints
551789.3105,7819932.18,-8818.839844,Apoints
549076.8105,7821133.457,-8966.889648,Apoints
551164.3105,7820983.297,-8886.570313,Apoints
549164.3105,7818167.797,-8896.69043,Apoints
551939.3105,7820082.34,-8773.769531,Apoints
552201.8105,7817060.367,-8726.889648,Apoints
552039.3105,7821752.867,-8847.639648,Apoints
551401.8105,7821171,-8894.30957,Apoints
552214.3105,7820720.52,-8831.269531,Apoints
551914.3105,7817567.16,-8789.259766,Apoints
551189.3105,7817980.098,-8791.530273,Apoints
549651.8105,7820138.648,-8907.269531,Apoints
551076.8105,7818693.359,-8820.589844,Apoints
552326.8105,7820532.82,-8817.519531,Apoints
550351.8105,7818393.039,-8845.980469,Apoints
552101.8105,7818486.891,-8812.25,Apoints
548889.3105,7818186.57,-8913.30957,Apoints
549539.3105,7821471.32,-8964.799805,Apoints
551001.8105,7821490.09,-8912.839844,Apoints
550089.3105,7819575.551,-8824.360352,Apoints
550264.3105,7818956.141,-8803.240234,Apoints
551839.3105,7819763.25,-8821.290039,Apoints
549564.3105,7820401.43,-8926.610352,Apoints
549601.8105,7820063.57,-8916.55957,Apoints
550576.8086,7817567.16,-8828.150391,Apoints
549751.8105,7818956.141,-8858.030273,Apoints
551939.3105,7821602.711,-8868.660156,Apoints
551639.3105,7820476.508,-8841.200195,Apoints
550239.3105,7818130.258,-8858.230469,Apoints
549276.8105,7817998.871,-8871.379883,Apoints
552076.8105,7820044.801,-8776.169922,Apoints
549951.8105,7820101.109,-8855.030273,Apoints
550701.8105,7821715.328,-8930.530273,Apoints
552264.3105,7821339.93,-8859.610352,Apoints
549151.8105,7817623.469,-8825.55957,Apoints
551839.3105,7819688.168,-8821.259766,Apoints
551939.3105,7821565.168,-8873.330078,Apoints
550151.8105,7821246.078,-8933.120117,Apoints
550189.3105,7819049.988,-8812.759766,Apoints
550851.8105,7820026.027,-8810.370117,Apoints
550601.8105,7818336.73,-8817.990234,Apoints
549964.3105,7818956.141,-8844.490234,Apoints
550864.3105,7818299.188,-8821.080078,Apoints
549176.8105,7817022.828,-8836.349609,Apoints
551514.3105,7821321.16,-8902.660156,Apoints
551951.8105,7818017.637,-8785.129883,Apoints
551489.3105,7818055.18,-8788.099609,Apoints
549814.3105,7817980.098,-8867.179688,Apoints
549564.3105,7817773.629,-8847.280273,Apoints
549801.8105,7820739.289,-8924.870117,Apoints
552214.3105,7818956.141,-8813.419922,Apoints
550389.3105,7817041.598,-8822.209961,Apoints
551726.8105,7819932.18,-8821.950195,Apoints
549476.8105,7818092.719,-8874.370117,Apoints
549201.8105,7816947.75,-8843.919922,Apoints
551614.3105,7820026.027,-8815.349609,Apoints
549339.3105,7821339.93,-8955.490234,Apoints
549739.3105,7816835.129,-8837.360352,Apoints
552276.8105,7821508.859,-8855.55957,Apoints
552439.3105,7819162.609,-8817.519531,Apoints
549676.8105,7817867.48,-8863.150391,Apoints
550814.3105,7821809.18,-8927.049805,Apoints
551676.8105,7816947.75,-8790.580078,Apoints
552414.3105,7819725.711,-8806.400391,Apoints
549339.3105,7821734.102,-8972.839844,Apoints
549726.8105,7820082.34,-8896.370117,Apoints
550589.3105,7818486.891,-8821.919922,Apoints
550701.8105,7818524.43,-8833.969727,Apoints
548926.8105,7817379.461,-8860.209961,Apoints
551664.3105,7817323.148,-8786.919922,Apoints
549389.3105,7821809.18,-8976.709961,Apoints
551526.8105,7821002.07,-8887.540039,Apoints
549526.8105,7820213.73,-8919.629883,Apoints
550601.8105,7820026.027,-8780.169922,Apoints
550176.8105,7818224.109,-8860.150391,Apoints
551051.8105,7819932.18,-8822.360352,Apoints
551851.8105,7818055.18,-8778.879883,Apoints
550639.3105,7817998.871,-8823.070313,Apoints
551026.8105,7819012.449,-8811.030273,Apoints
548976.8105,7817360.688,-8852.419922,Apoints
549926.8105,7821321.16,-8947.490234,Apoints
552276.8105,7819181.379,-8818.080078,Apoints
551764.3105,7818224.109,-8782.700195,Apoints
550126.8105,7818486.891,-8849.679688,Apoints
551301.8105,7820739.289,-8875.209961,Apoints
552339.3105,7817116.68,-8720.759766,Apoints
550176.8105,7817154.219,-8818.389648,Apoints
550626.8105,7819425.391,-8779.910156,Apoints
550401.8105,7817923.789,-8839.679688,Apoints
552401.8105,7821264.848,-8858.269531,Apoints
551214.3105,7818055.18,-8795.299805,Apoints
550826.8105,7820851.91,-8879.269531,Apoints
550014.3105,7818317.957,-8860.419922,Apoints
550026.8105,7819650.629,-8827.790039,Apoints
550851.8105,7820908.219,-8885.75,Apoints
551964.3105,7819369.078,-8814.679688,Apoints
549989.3105,7817905.02,-8864.509766,Apoints
549114.3105,7818993.68,-8913.459961,Apoints
549776.8105,7818167.797,-8868.759766,Apoints
552264.3105,7818730.898,-8817.889648,Apoints
550689.3105,7821583.941,-8922.929688,Apoints
551176.8105,7819369.078,-8814.620117,Apoints
549126.8105,7819294,-8934.419922,Apoints
551351.8105,7821546.398,-8902.120117,Apoints
549251.8105,7821264.848,-8956.639648,Apoints
550751.8105,7818186.57,-8808.290039,Apoints
550651.8105,7816684.969,-8840.009766,Apoints
551901.8105,7819763.25,-8816.839844,Apoints
550226.8105,7817661.008,-8844.849609,Apoints
550114.3105,7817717.32,-8853.570313,Apoints
551676.8105,7819782.02,-8826.490234,Apoints
550801.8105,7819500.469,-8801.700195,Apoints
551739.3105,7821734.102,-8858.05957,Apoints
549339.3105,7821640.25,-8961.730469,Apoints
552451.8105,7817379.461,-8725.280273,Apoints
551376.8105,7817754.859,-8797.290039,Apoints
550276.8105,7818918.598,-8807.889648,Apoints
549651.8105,7821396.238,-8960.049805,Apoints
551726.8105,7816853.898,-8786.139648,Apoints
551626.8105,7818130.258,-8779.530273,Apoints
551739.3105,7817717.32,-8799.94043,Apoints
551789.3105,7819857.098,-8825.75,Apoints
551764.3105,7818073.949,-8774.759766,Apoints
550989.3105,7819631.859,-8810.230469,Apoints
549964.3105,7818824.75,-8836.360352,Apoints
549926.8105,7817886.25,-8865.429688,Apoints
549676.8105,7817998.871,-8867.519531,Apoints
551351.8105,7821246.078,-8892.410156,Apoints
551414.3105,7819200.148,-8817.860352,Apoints
550039.3105,7821734.102,-8959.339844,Apoints
548889.3105,7818355.5,-8921.879883,Apoints
551776.8105,7819669.398,-8824.410156,Apoints
550626.8105,7819669.398,-8804.230469,Apoints
551314.3105,7818637.047,-8797.389648,Apoints
550726.8105,7817417,-8813.150391,Apoints
552064.3105,7817210.527,-8768.570313,Apoints
552076.8105,7820082.34,-8771.530273,Apoints
549951.8105,7818224.109,-8864.330078,Apoints
550614.3105,7820532.82,-8813.799805,Apoints
550401.8105,7817980.098,-8842.389648,Apoints
551626.8105,7819688.168,-8828.230469,Apoints
551776.8105,7816778.816,-8778.780273,Apoints
550376.8105,7819275.23,-8803.290039,Apoints
551289.3105,7819425.391,-8812.629883,Apoints
549864.3105,7819106.301,-8845.169922,Apoints
549576.8105,7819143.84,-8884.280273,Apoints
549839.3105,7819369.078,-8848.580078,Apoints
550326.8105,7821339.93,-8921.209961,Apoints
552064.3105,7817642.238,-8787.120117,Apoints
552214.3105,7819331.539,-8816.009766,Apoints
552389.3105,7817567.16,-8750.950195,Apoints
551689.3105,7819181.379,-8816.910156,Apoints
552214.3105,7818092.719,-8807.410156,Apoints
550789.3105,7821039.609,-8903.860352,Apoints
551589.3105,7818881.059,-8797.299805,Apoints
552276.8105,7820720.52,-8829.980469,Apoints
552326.8105,7821640.25,-8845.089844,Apoints
551751.8105,7818805.98,-8798.55957,Apoints
550326.8105,7821715.328,-8943.230469,Apoints
550551.8105,7820551.59,-8811.679688,Apoints
550864.3105,7819444.16,-8802.379883,Apoints
550064.3105,7819932.18,-8821.25,Apoints
551201.8105,7820570.359,-8855.969727,Apoints
549001.8105,7817191.758,-8852.969727,Apoints
550414.3105,7818393.039,-8841.540039,Apoints
549726.8105,7818486.891,-8843.040039,Apoints
550289.3105,7817154.219,-8817.089844,Apoints
550639.3105,7818242.879,-8817.919922,Apoints
552414.3105,7819650.629,-8812.570313,Apoints
550901.8105,7821377.469,-8919.410156,Apoints
552051.8105,7819350.309,-8813.290039,Apoints
550789.3105,7821377.469,-8919.679688,Apoints
551051.8105,7818956.141,-8816.389648,Apoints
549651.8105,7821809.18,-8969.629883,Apoints
552301.8105,7820889.449,-8840.179688,Apoints
552389.3105,7816947.75,-8705.070313,Apoints
551351.8105,7819594.32,-8817.980469,Apoints
551039.3105,7820682.98,-8853.219727,Apoints
551139.3105,7818693.359,-8820.049805,Apoints
549551.8105,7821640.25,-8966.179688,Apoints
552064.3105,7816853.898,-8768.240234,Apoints
551589.3105,7818730.898,-8790.459961,Apoints
551676.8105,7817210.527,-8787.230469,Apoints
551351.8105,7819425.391,-8808.410156,Apoints
551576.8105,7817886.25,-8796.980469,Apoints
551639.3105,7819275.23,-8823.070313,Apoints
549514.3105,7819162.609,-8893.080078,Apoints
552264.3105,7819031.219,-8812.269531,Apoints
551814.3105,7820007.258,-8798.950195,Apoints
550264.3105,7821565.168,-8935.269531,Apoints
549189.3105,7817923.789,-8865.099609,Apoints
550464.3105,7817829.938,-8834.099609,Apoints
550076.8105,7820138.648,-8815.360352,Apoints
551426.8105,7820664.211,-8871.700195,Apoints
550114.3105,7818224.109,-8863.209961,Apoints
550339.3105,7817980.098,-8849.080078,Apoints
549814.3105,7819800.789,-8871.830078,Apoints
549751.8105,7817811.168,-8860.099609,Apoints
551976.8105,7821095.918,-8862.639648,Apoints
550789.3105,7820889.449,-8887.429688,Apoints
549051.8105,7818524.43,-8914,Apoints
550176.8105,7817398.227,-8831.969727,Apoints
550589.3105,7818805.98,-8815.070313,Apoints
549101.8105,7817473.309,-8827.900391,Apoints
551801.8105,7819031.219,-8811.160156,Apoints
552114.3105,7820307.578,-8773.030273,Apoints
550639.3105,7818956.141,-8804.950195,Apoints
552339.3105,7817811.168,-8785.120117,Apoints
549289.3105,7819162.609,-8911.30957,Apoints
551989.3105,7818411.809,-8802.469727,Apoints
551814.3105,7818956.141,-8808.110352,Apoints
551676.8105,7817717.32,-8801.230469,Apoints
551514.3105,7820776.828,-8867.610352,Apoints
551176.8105,7817454.539,-8784.25,Apoints
550901.8105,7820908.219,-8884.990234,Apoints
552039.3105,7818956.141,-8812.650391,Apoints
550364.3105,7819481.699,-8807.849609,Apoints
548889.3105,7818430.578,-8923,Apoints
550501.8105,7819350.309,-8771.150391,Apoints
549776.8105,7820044.801,-8890.30957,Apoints
551601.8105,7818393.039,-8797,Apoints
550289.3105,7817661.008,-8838.780273,Apoints
550439.3105,7819631.859,-8784.419922,Apoints
552189.3105,7817022.828,-8728.030273,Apoints
549664.3105,7818167.797,-8869.339844,Apoints
549801.8105,7816797.59,-8835.879883,Apoints
551576.8105,7821339.93,-8902.769531,Apoints
549689.3105,7819143.84,-8865.419922,Apoints
551976.8105,7817736.09,-8793.740234,Apoints
550464.3105,7817398.227,-8829.290039,Apoints
551076.8105,7820570.359,-8844.889648,Apoints
551551.8105,7819913.41,-8837.610352,Apoints
551601.8105,7820363.887,-8835.780273,Apoints
550851.8105,7821227.309,-8915.120117,Apoints
551239.3105,7821546.398,-8906.379883,Apoints
549989.3105,7817736.09,-8857.959961,Apoints
551976.8105,7821734.102,-8852.759766,Apoints
549651.8105,7819932.18,-8901.349609,Apoints
549351.8105,7819913.41,-8925.469727,Apoints
551001.8105,7819519.238,-8807.919922,Apoints
549701.8105,7818730.898,-8848.589844,Apoints
549926.8105,7821677.789,-8970.580078,Apoints
549439.3105,7821396.238,-8963.709961,Apoints
550839.3105,7819913.41,-8809.349609,Apoints
552301.8105,7816872.668,-8735.599609,Apoints
551064.3105,7821490.09,-8911.280273,Apoints
552089.3105,7819988.488,-8779.769531,Apoints
550114.3105,7817492.078,-8838.240234,Apoints
551151.8105,7819875.867,-8829.780273,Apoints
549701.8105,7818693.359,-8843.490234,Apoints
550901.8105,7821302.391,-8919.490234,Apoints
550414.3105,7818937.367,-8787.870117,Apoints
551589.3105,7818974.91,-8804.870117,Apoints
549351.8105,7817773.629,-8855.030273,Apoints
552264.3105,7821640.25,-8845.610352,Apoints
550414.3105,7818055.18,-8843.150391,Apoints
550951.8105,7821827.949,-8919.209961,Apoints
550051.8105,7820326.348,-8832.099609,Apoints
550914.3105,7819275.23,-8801.769531,Apoints
552376.8105,7819031.219,-8814.450195,Apoints
551139.3105,7819181.379,-8813.230469,Apoints
549526.8105,7819294,-8900.379883,Apoints
551839.3105,7816966.52,-8782.610352,Apoints
551751.8105,7821415.008,-8893.780273,Apoints
549489.3105,7821471.32,-8964.730469,Apoints
549014.3105,7821114.691,-8970.679688,Apoints
552214.3105,7820851.91,-8845.519531,Apoints
551826.8105,7820438.969,-8818.05957,Apoints
550201.8105,7820213.73,-8801.360352,Apoints
550026.8105,7820176.188,-8820.040039,Apoints
549139.3105,7817341.918,-8822.469727,Apoints
550864.3105,7819706.938,-8809.44043,Apoints
550014.3105,7818167.797,-8868.280273,Apoints
552064.3105,7818899.828,-8813.080078,Apoints
550639.3105,7817417,-8821.360352,Apoints
550814.3105,7819350.309,-8800.480469,Apoints
551639.3105,7817661.008,-8802.80957,Apoints
550639.3105,7817567.16,-8825.839844,Apoints
552164.3105,7819500.469,-8814.30957,Apoints
549376.8105,7821396.238,-8963.360352,Apoints
552201.8105,7821640.25,-8845.719727,Apoints
549814.3105,7818336.73,-8858.230469,Apoints
551976.8105,7819406.617,-8813.139648,Apoints
551676.8105,7819688.168,-8827.019531,Apoints
551214.3105,7819875.867,-8833.379883,Apoints
550476.8105,7821452.551,-8919.950195,Apoints
549714.3105,7818843.52,-8859.980469,Apoints
551814.3105,7819200.148,-8813.929688,Apoints
549001.8105,7819068.758,-8924.019531,Apoints
549064.3105,7819068.758,-8921.549805,Apoints
549564.3105,7821827.949,-8975.580078,Apoints
551189.3105,7818637.047,-8811.519531,Apoints
551589.3105,7819369.078,-8823.589844,Apoints
551639.3105,7819462.93,-8823.209961,Apoints
551039.3105,7819706.938,-8817.870117,Apoints
549926.8105,7817829.938,-8864.799805,Apoints
551864.3105,7817398.227,-8783.740234,Apoints
551489.3105,7818693.359,-8789.419922,Apoints
551701.8105,7820776.828,-8857.990234,Apoints
550001.8105,7817379.461,-8837,Apoints
551214.3105,7819800.789,-8832.280273,Apoints
549614.3105,7818993.68,-8861.769531,Apoints
550751.8105,7817341.918,-8808.639648,Apoints
551064.3105,7819782.02,-8822.839844,Apoints
551976.8105,7821640.25,-8862.450195,Apoints
550826.8105,7817623.469,-8813.519531,Apoints
551751.8105,7818956.141,-8806.120117,Apoints
549176.8105,7818655.82,-8907.320313,Apoints
550064.3105,7819988.488,-8828.769531,Apoints
549326.8105,7818261.648,-8877.139648,Apoints
552276.8105,7821734.102,-8840.049805,Apoints
551139.3105,7820589.129,-8853.799805,Apoints
552276.8105,7819594.32,-8820.780273,Apoints
550226.8105,7817886.25,-8857.209961,Apoints
550151.8105,7821321.16,-8938.219727,Apoints
549826.8105,7819932.18,-8878.259766,Apoints
552276.8105,7818393.039,-8817.5,Apoints
549289.3105,7819294,-8917.629883,Apoints
549226.8105,7821433.781,-8951.860352,Apoints
551814.3105,7821339.93,-8886.209961,Apoints
552189.3105,7817229.301,-8759.540039,Apoints
551014.3105,7817266.84,-8788.330078,Apoints
550789.3105,7821133.457,-8910.540039,Apoints
549214.3105,7821208.539,-8962.580078,Apoints
551864.3105,7821827.949,-8845.139648,Apoints
551526.8105,7821152.23,-8896,Apoints
551589.3105,7818561.969,-8790.69043,Apoints
549864.3105,7819275.23,-8840.459961,Apoints
552339.3105,7817736.09,-8783.459961,Apoints
550951.8105,7821546.398,-8901.730469,Apoints
552214.3105,7821095.918,-8856.040039,Apoints
551464.3105,7821809.18,-8884.879883,Apoints
552114.3105,7817285.609,-8770.740234,Apoints
549026.8105,7820795.598,-8962.05957,Apoints
549351.8105,7819237.688,-8906.94043,Apoints
551089.3105,7819200.148,-8809.990234,Apoints
551889.3105,7819425.391,-8814.849609,Apoints
550589.3105,7819725.711,-8802.589844,Apoints
552151.8105,7818655.82,-8814.509766,Apoints
552101.8105,7821039.609,-8857.080078,Apoints
549939.3105,7820251.27,-8845.959961,Apoints
549964.3105,7819425.391,-8833.490234,Apoints
549614.3105,7818149.027,-8870.419922,Apoints
552326.8105,7818712.129,-8818.910156,Apoints
548889.3105,7819218.918,-8944.070313,Apoints
551651.8105,7817285.609,-8786.629883,Apoints
549414.3105,7819237.688,-8904.099609,Apoints
552439.3105,7817473.309,-8727.410156,Apoints
550576.8086,7817492.078,-8827.660156,Apoints
549326.8105,7818186.57,-8878.650391,Apoints
552051.8105,7820607.898,-8828.490234,Apoints
549476.8105,7821246.078,-8957.950195,Apoints
549789.3105,7819519.238,-8868.070313,Apoints
549401.8105,7817998.871,-8873.94043,Apoints
550951.8105,7821152.23,-8906.089844,Apoints
552201.8105,7817191.758,-8751.5,Apoints
550614.3105,7821490.09,-8919.570313,Apoints
549664.3105,7817961.328,-8867.75,Apoints
549714.3105,7818899.828,-8861.030273,Apoints
551914.3105,7821734.102,-8854.769531,Apoints
550176.8105,7817473.309,-8835.860352,Apoints
550401.8105,7817567.16,-8831,Apoints
549389.3105,7818242.879,-8875.679688,Apoints
549564.3105,7817867.48,-8861.080078,Apoints
550676.8105,7820007.258,-8793.879883,Apoints
551814.3105,7817642.238,-8796.669922,Apoints
550364.3105,7819988.488,-8783.639648,Apoints
548951.8105,7819294,-8944.259766,Apoints
551239.3105,7819369.078,-8816.759766,Apoints
549739.3105,7819031.219,-8853.620117,Apoints
549489.3105,7817886.25,-8863,Apoints
551401.8105,7819669.398,-8820.889648,Apoints
552114.3105,7816778.816,-8767.290039,Apoints
551626.8105,7816947.75,-8792.69043,Apoints
549989.3105,7817473.309,-8841.280273,Apoints
551551.8105,7818073.949,-8785.370117,Apoints
550176.8105,7818299.188,-8856.570313,Apoints
550576.8086,7817998.871,-8828.730469,Apoints
549226.8105,7818730.898,-8898.44043,Apoints
549789.3105,7821339.93,-8950.339844,Apoints
549401.8105,7821039.609,-8958.009766,Apoints
549876.8105,7817548.387,-8849.669922,Apoints
550301.8105,7818468.117,-8844.94043,Apoints
551976.8105,7821246.078,-8870.459961,Apoints
551876.8105,7820870.68,-8854.009766,Apoints
550926.8105,7819650.629,-8807.650391,Apoints
550426.8105,7819275.23,-8788.549805,Apoints
551476.8105,7818843.52,-8797.700195,Apoints
549014.3105,7820213.73,-8948.639648,Apoints
549664.3105,7820082.34,-8907.730469,Apoints
550351.8105,7818055.18,-8848.099609,Apoints
551101.8105,7819706.938,-8822.150391,Apoints
551126.8105,7821471.32,-8909.410156,Apoints
550801.8105,7821846.719,-8927.650391,Apoints
551301.8105,7818787.207,-8813.570313,Apoints
551726.8105,7819838.328,-8828.620117,Apoints
551526.8105,7819369.078,-8820.889648,Apoints
549901.8105,7819369.078,-8839.389648,Apoints
551176.8105,7821471.32,-8906.25,Apoints
552176.8105,7817379.461,-8768.139648,Apoints
551626.8105,7819988.488,-8820.980469,Apoints
548901.8105,7817341.918,-8866.099609,Apoints
551689.3105,7819125.07,-8811.740234,Apoints
551789.3105,7819763.25,-8823.849609,Apoints
551601.8105,7821677.789,-8872.160156,Apoints
550451.8105,7817492.078,-8828.780273,Apoints
549701.8105,7821321.16,-8956.290039,Apoints
550351.8105,7817736.09,-8836.459961,Apoints
552064.3105,7817548.387,-8782.150391,Apoints
549664.3105,7817698.547,-8844.030273,Apoints
550614.3105,7819988.488,-8784.570313,Apoints
549226.8105,7816797.59,-8847.959961,Apoints
551714.3105,7821527.629,-8888.879883,Apoints
550639.3105,7817492.078,-8823.339844,Apoints
550226.8105,7817736.09,-8848.280273,Apoints
551101.8105,7819425.391,-8810.330078,Apoints
550201.8105,7819425.391,-8816.910156,Apoints
552401.8105,7820288.809,-8812.589844,Apoints
549064.3105,7817248.07,-8840.200195,Apoints
550001.8105,7819913.41,-8839.969727,Apoints
550614.3105,7818167.797,-8827.230469,Apoints
551564.3105,7820532.82,-8851.469727,Apoints
551826.8105,7818637.047,-8790.280273,Apoints
551864.3105,7819031.219,-8813.459961,Apoints
550026.8105,7819425.391,-8824.200195,Apoints
549476.8105,7821752.867,-8979.120117,Apoints
551964.3105,7817398.227,-8781.570313,Apoints
552101.8105,7821809.18,-8837.80957,Apoints
552439.3105,7816947.75,-8697.25,Apoints
552289.3105,7820532.82,-8811.700195,Apoints
549889.3105,7820007.258,-8873.94043,Apoints
550439.3105,7821659.02,-8942.089844,Apoints
551076.8105,7818055.18,-8802.040039,Apoints
549151.8105,7821846.719,-8963.450195,Apoints
549389.3105,7821640.25,-8964.219727,Apoints
551989.3105,7818167.797,-8790.139648,Apoints
550126.8105,7818299.188,-8858.75,Apoints
550476.8105,7818862.289,-8800.740234,Apoints
551389.3105,7819800.789,-8831.530273,Apoints
552414.3105,7821227.309,-8856.839844,Apoints
551501.8105,7819294,-8819.969727,Apoints
549651.8105,7821640.25,-8961.429688,Apoints
549689.3105,7816760.051,-8832.969727,Apoints
550676.8105,7820101.109,-8780.900391,Apoints
550101.8105,7819838.328,-8816.509766,Apoints
